Name,Id,StartDate,EndDate,Longitude,Latitude,Rain_mm,Source
 ,LLN_283,1600,1400,41.58258876,36.7820105,425.3420105,Ristvet 2005
 ,LLN_283,1400,1000,41.58258876,36.7820105,425.3420105,Ristvet 2005
 ,LLN_285,2000,1600,41.60583869,36.78355681,425.3420105,Ristvet 2005
 ,LLN_285,1600,1400,41.60583869,36.78355681,425.3420105,Ristvet 2005
 ,LLN_285,1400,1000,41.60583869,36.78355681,425.3420105,Ristvet 2005
 ,LLN_292,2350,2200,41.46047606,36.83161153,408.9590149,Ristvet 2005
 ,LLN_292,2000,1600,41.46047606,36.83161153,408.9590149,Ristvet 2005
 ,LLN_292,1600,1400,41.46047606,36.83161153,408.9590149,Ristvet 2005
 ,LLN_292,1400,1000,41.46047606,36.83161153,408.9590149,Ristvet 2005
 ,LLN_293,2000,1600,41.40315907,36.79212852,410.9710083,Ristvet 2005
 ,LLN_293,1600,1400,41.40315907,36.79212852,410.9710083,Ristvet 2005
 ,LLN_296,2000,1500,41.37995087,36.78023547,390.1010132,Ristvet 2005
 ,LLN_3,3900,3100,41.4886598,37.01264001,466.3800049,Ristvet 2005
 ,LLN_3,2000,1500,41.4886598,37.01264001,466.3800049,Ristvet 2005
 ,LLN_301,3900,3100,41.41406703,36.7701636,403.9580078,Ristvet 2005
 ,LLN_301,2000,1500,41.41406703,36.7701636,403.9580078,Ristvet 2005
 ,LLN_301,1400,1000,41.41406703,36.7701636,403.9580078,Ristvet 2005
 ,LLN_302,2350,2200,41.50091982,36.76701992,415.5220032,Ristvet 2005
 ,LLN_302,2200,2100,41.50091982,36.76701992,415.5220032,Ristvet 2005
 ,LLN_302,2000,1500,41.50091982,36.76701992,415.5220032,Ristvet 2005
 ,LLN_307,2350,2200,41.42842524,36.77943061,403.9580078,Ristvet 2005
 ,LLN_307,2000,1500,41.42842524,36.77943061,403.9580078,Ristvet 2005
 ,LLN_307,1400,1000,41.42842524,36.77943061,403.9580078,Ristvet 2005
 ,LLN_308,2350,2200,41.45946113,36.76817163,401.9450073,Ristvet 2005
 ,LLN_308,2000,1600,41.45946113,36.76817163,401.9450073,Ristvet 2005
 ,LLN_308,1600,1400,41.45946113,36.76817163,401.9450073,Ristvet 2005
 ,LLN_308,1400,1000,41.45946113,36.76817163,401.9450073,Ristvet 2005
 ,LLN_311,1600,1400,41.492789,36.891265,445.1470032,Ristvet 2005
 ,LLN_313,1400,1000,41.49223085,36.89203359,445.1470032,Ristvet 2005
 ,LLN_315,2000,1500,41.65613581,36.95826759,474.6759949,Ristvet 2005
 ,LLN_322,3900,3100,41.62728441,37.08221416,502.7170105,Ristvet 2005
 ,LLN_322,2750,2550,41.62728441,37.08221416,502.7170105,Ristvet 2005
 ,LLN_322,2000,1500,41.62728441,37.08221416,502.7170105,Ristvet 2005
 ,LLN_323,2000,1500,41.64277293,37.10539752,507.3460083,Ristvet 2005
 ,LLN_33,2550,2000,41.49161653,36.89244257,445.1470032,Ristvet 2005
 ,LLN_33,2000,1500,41.49161653,36.89244257,445.1470032,Ristvet 2005
 ,LLN_330,2000,1500,41.33802798,37.06347427,453.9809875,Ristvet 2005
 ,LLN_332,2000,1500,41.490954,36.892745,445.1470032,Ristvet 2005
 ,LLN_335,2350,2200,41.42148635,36.65985093,382.0239868,Ristvet 2005
 ,LLN_335,2000,1500,41.42148635,36.65985093,382.0239868,Ristvet 2005
 ,LLN_34,2900,2750,41.64898957,37.00035104,482.2189941,Ristvet 2005
 ,LLN_34,2750,2550,41.64898957,37.00035104,482.2189941,Ristvet 2005
 ,LLN_34,2550,2350,41.64898957,37.00035104,482.2189941,Ristvet 2005
 ,LLN_34,2350,2200,41.64898957,37.00035104,482.2189941,Ristvet 2005
 ,LLN_34,2200,2100,41.64898957,37.00035104,482.2189941,Ristvet 2005
 ,LLN_34,2000,1500,41.64898957,37.00035104,482.2189941,Ristvet 2005
 ,LLN_340,2550,2350,41.238689,37.009589,418.1380005,Ristvet 2005
 ,LLN_340,2350,2200,41.238689,37.009589,418.1380005,Ristvet 2005
 ,LLN_35,3900,3100,41.62270255,37.02721926,482.6740112,Ristvet 2005
 ,LLN_35,2900,2750,41.62270255,37.02721926,482.6740112,Ristvet 2005
 ,LLN_35,2750,2550,41.62270255,37.02721926,482.6740112,Ristvet 2005
 ,LLN_35,2550,2350,41.62270255,37.02721926,482.6740112,Ristvet 2005
 ,LLN_35,2350,2200,41.62270255,37.02721926,482.6740112,Ristvet 2005
 ,LLN_35,2000,1500,41.62270255,37.02721926,482.6740112,Ristvet 2005
 ,LLN_36,3100,2550,41.48999791,36.89229648,445.1470032,Ristvet 2005
 ,LLN_36,2550,2000,41.48999791,36.89229648,445.1470032,Ristvet 2005
 ,LLN_36,2000,1500,41.48999791,36.89229648,445.1470032,Ristvet 2005
 ,LLN_37,3900,3100,41.51391749,36.97596952,461.1839905,Ristvet 2005
 ,LLN_37,2000,1500,41.51391749,36.97596952,461.1839905,Ristvet 2005
 ,LLN_38,3100,2550,41.48936253,36.89205774,445.1470032,Ristvet 2005
 ,LLN_38,2550,2000,41.48936253,36.89205774,445.1470032,Ristvet 2005
 ,LLN_38,2000,1500,41.48936253,36.89205774,445.1470032,Ristvet 2005
 ,LLN_39,2000,1500,41.48908205,36.89170354,445.1470032,Ristvet 2005
 ,LLN_40,2000,1500,41.48875092,36.89117036,445.1470032,Ristvet 2005
 ,LLN_42,2000,1500,41.48913774,36.89065815,445.1470032,Ristvet 2005
 ,LLN_43,2000,1500,41.48903295,36.89019224,445.1470032,Ristvet 2005
 ,LLN_44,3900,3100,41.48544128,36.92344,445.1470032,Ristvet 2005
 ,LLN_44,2550,2350,41.48544128,36.92344,445.1470032,Ristvet 2005
 ,LLN_44,2000,1500,41.48544128,36.92344,445.1470032,Ristvet 2005
 ,LLN_46,2000,1500,41.48937731,36.88975293,445.1470032,Ristvet 2005
 ,LLN_47,2900,2750,41.48747852,36.9003608,445.1470032,Ristvet 2005
 ,LLN_47,2750,2550,41.48747852,36.9003608,445.1470032,Ristvet 2005
 ,LLN_47,2550,2350,41.48747852,36.9003608,445.1470032,Ristvet 2005
 ,LLN_47,2000,1500,41.48747852,36.9003608,445.1470032,Ristvet 2005
 ,LLN_48,2000,1500,41.48986073,36.88945473,445.1470032,Ristvet 2005
 ,LLN_49,3900,3100,41.47327291,36.82792799,408.9590149,Ristvet 2005
 ,LLN_49,2900,2550,41.47327291,36.82792799,408.9590149,Ristvet 2005
 ,LLN_49,2350,2200,41.47327291,36.82792799,408.9590149,Ristvet 2005
 ,LLN_49,2000,1600,41.47327291,36.82792799,408.9590149,Ristvet 2005
 ,LLN_49,1600,1400,41.47327291,36.82792799,408.9590149,Ristvet 2005
 ,LLN_49,1400,1000,41.47327291,36.82792799,408.9590149,Ristvet 2005
 ,LLN_50,2000,1500,41.4913332,36.88924381,445.1470032,Ristvet 2005
 ,LLN_51,3900,3100,41.47098625,36.97756186,444.3720093,Ristvet 2005
 ,LLN_51,2900,2750,41.47098625,36.97756186,444.3720093,Ristvet 2005
 ,LLN_51,2750,2550,41.47098625,36.97756186,444.3720093,Ristvet 2005
 ,LLN_51,2550,2350,41.47098625,36.97756186,444.3720093,Ristvet 2005
 ,LLN_51,2000,1500,41.47098625,36.97756186,444.3720093,Ristvet 2005
 ,LLN_52,2900,2750,41.54471826,37.02805833,463.75,Ristvet 2005
 ,LLN_52,2750,2550,41.54471826,37.02805833,463.75,Ristvet 2005
 ,LLN_52,2550,2350,41.54471826,37.02805833,463.75,Ristvet 2005
 ,LLN_52,2350,2200,41.54471826,37.02805833,463.75,Ristvet 2005
 ,LLN_52,2000,1500,41.54471826,37.02805833,463.75,Ristvet 2005
 ,LLN_54,3100,2900,41.42492166,36.87031289,426.3429871,Ristvet 2005
 ,LLN_54,2900,2550,41.42492166,36.87031289,426.3429871,Ristvet 2005
 ,LLN_54,2350,2200,41.42492166,36.87031289,426.3429871,Ristvet 2005
 ,LLN_54,2000,1500,41.42492166,36.87031289,426.3429871,Ristvet 2005
 ,LLN_55,2900,2750,41.56414098,36.92468204,443.7730103,Ristvet 2005
 ,LLN_55,2750,2550,41.56414098,36.92468204,443.7730103,Ristvet 2005
 ,LLN_55,2550,2350,41.56414098,36.92468204,443.7730103,Ristvet 2005
 ,LLN_55,2350,2200,41.56414098,36.92468204,443.7730103,Ristvet 2005
 ,LLN_55,2200,2100,41.56414098,36.92468204,443.7730103,Ristvet 2005
 ,LLN_55,2000,1600,41.56414098,36.92468204,443.7730103,Ristvet 2005
 ,LLN_55,1600,1400,41.56414098,36.92468204,443.7730103,Ristvet 2005
 ,LLN_55,1400,1000,41.56414098,36.92468204,443.7730103,Ristvet 2005
 ,LLN_57,2000,1500,41.49215009,36.88955074,445.1470032,Ristvet 2005
 ,LLN_58,2000,1500,41.40818166,36.57475167,362.5469971,Ristvet 2005
 ,LLN_59,4400,3900,41.384407,36.887119,426.3429871,Ristvet 2005
 ,LLN_59,3900,3600,41.384407,36.887119,426.3429871,Ristvet 2005
 ,LLN_59,3600,3100,41.384407,36.887119,426.3429871,Ristvet 2005
 ,LLN_59,2900,2750,41.384407,36.887119,426.3429871,Ristvet 2005
 ,LLN_59,2750,2550,41.384407,36.887119,426.3429871,Ristvet 2005
 ,LLN_59,2550,2350,41.384407,36.887119,426.3429871,Ristvet 2005
 ,LLN_59,2350,2200,41.384407,36.887119,426.3429871,Ristvet 2005
 ,LLN_59,2000,1500,41.384407,36.887119,426.3429871,Ristvet 2005
 ,LLN_60,4400,3900,41.62474517,36.89262692,460.3500061,Ristvet 2005
 ,LLN_60,2900,2750,41.62474517,36.89262692,460.3500061,Ristvet 2005
 ,LLN_60,2750,2550,41.62474517,36.89262692,460.3500061,Ristvet 2005
 ,LLN_60,2550,2350,41.62474517,36.89262692,460.3500061,Ristvet 2005
 ,LLN_60,2350,2200,41.62474517,36.89262692,460.3500061,Ristvet 2005
 ,LLN_60,2200,2100,41.62474517,36.89262692,460.3500061,Ristvet 2005
 ,LLN_60,2000,1500,41.62474517,36.89262692,460.3500061,Ristvet 2005
 ,LLN_61,4400,3900,41.65018512,36.9145331,458.1229858,Ristvet 2005
 ,LLN_61,3900,3600,41.65018512,36.9145331,458.1229858,Ristvet 2005
 ,LLN_61,3600,3100,41.65018512,36.9145331,458.1229858,Ristvet 2005
 ,LLN_61,2350,2200,41.65018512,36.9145331,458.1229858,Ristvet 2005
 ,LLN_61,2000,1500,41.65018512,36.9145331,458.1229858,Ristvet 2005
 ,LLN_62,4400,3900,41.5934773,36.94997529,475.1319885,Ristvet 2005
 ,LLN_62,3900,3100,41.5934773,36.94997529,475.1319885,Ristvet 2005
 ,LLN_62,2550,2350,41.5934773,36.94997529,475.1319885,Ristvet 2005
 ,LLN_62,2000,1500,41.5934773,36.94997529,475.1319885,Ristvet 2005
 ,LLN_62,1400,1000,41.5934773,36.94997529,475.1319885,Ristvet 2005
 ,LLN_63,3900,3100,41.54593233,36.93970561,458.5539856,Ristvet 2005
 ,LLN_63,2550,2350,41.54593233,36.93970561,458.5539856,Ristvet 2005
 ,LLN_63,2350,2200,41.54593233,36.93970561,458.5539856,Ristvet 2005
 ,LLN_63,2000,1500,41.54593233,36.93970561,458.5539856,Ristvet 2005
 ,LLN_64,2000,1500,41.61724497,36.95483411,475.1319885,Ristvet 2005
 ,LLN_65,2000,1500,41.54421151,36.91719408,443.7730103,Ristvet 2005
 ,LLN_66,4400,3900,41.49297401,36.89007356,445.1470032,Ristvet 2005
 ,LLN_66,3900,3600,41.49297401,36.89007356,445.1470032,Ristvet 2005
 ,LLN_66,2750,2550,41.49297401,36.89007356,445.1470032,Ristvet 2005
 ,LLN_66,2000,1600,41.49297401,36.89007356,445.1470032,Ristvet 2005
 ,LLN_66,1600,1400,41.49297401,36.89007356,445.1470032,Ristvet 2005
 ,LLN_67,2000,1500,41.49317193,36.89064553,445.1470032,Ristvet 2005
 ,LLN_68,3100,2550,41.51008895,36.90872459,445.1470032,Ristvet 2005
 ,LLN_68,2550,2000,41.51008895,36.90872459,445.1470032,Ristvet 2005
 ,LLN_68,2000,1500,41.51008895,36.90872459,445.1470032,Ristvet 2005
 ,LLN_69,4400,3900,41.51580593,36.85490115,437.9849854,Ristvet 2005
 ,LLN_69,2750,2550,41.51580593,36.85490115,437.9849854,Ristvet 2005
 ,LLN_69,2000,1600,41.51580593,36.85490115,437.9849854,Ristvet 2005
 ,LLN_69,1600,1400,41.51580593,36.85490115,437.9849854,Ristvet 2005
 ,LLN_69,1400,1000,41.51580593,36.85490115,437.9849854,Ristvet 2005
 ,LLN_7,2000,1500,41.49350426,36.89121468,445.1470032,Ristvet 2005
 ,LLN_70,2000,1500,41.44170555,36.9963705,447.7479858,Ristvet 2005
 ,LLN_71,3900,3100,41.44608961,36.99598255,447.7479858,Ristvet 2005
 ,LLN_71,2000,1500,41.44608961,36.99598255,447.7479858,Ristvet 2005
 ,LLN_72,2000,1500,41.450913,37.017652,447.7479858,Ristvet 2005
 ,LLN_73,2000,1500,41.51545609,37.05210399,486.0499878,Ristvet 2005
 ,LLN_74,4400,3900,41.43598343,37.05272255,467.4190063,Ristvet 2005
 ,LLN_74,3900,3100,41.43598343,37.05272255,467.4190063,Ristvet 2005
 ,LLN_74,2900,2750,41.43598343,37.05272255,467.4190063,Ristvet 2005
 ,LLN_74,2750,2550,41.43598343,37.05272255,467.4190063,Ristvet 2005
 ,LLN_74,2550,2350,41.43598343,37.05272255,467.4190063,Ristvet 2005
 ,LLN_74,2350,2200,41.43598343,37.05272255,467.4190063,Ristvet 2005
 ,LLN_74,2200,2100,41.43598343,37.05272255,467.4190063,Ristvet 2005
 ,LLN_74,2000,1600,41.43598343,37.05272255,467.4190063,Ristvet 2005
 ,LLN_74,1600,1400,41.43598343,37.05272255,467.4190063,Ristvet 2005
 ,LLN_74,1400,1000,41.43598343,37.05272255,467.4190063,Ristvet 2005
 ,LLN_75,2000,1500,41.44593629,37.04388722,467.4190063,Ristvet 2005
 ,LLN_76,3100,2550,41.45296022,37.07216253,467.4190063,Ristvet 2005
 ,LLN_76,2550,2000,41.45296022,37.07216253,467.4190063,Ristvet 2005
 ,LLN_76,2000,1600,41.45296022,37.07216253,467.4190063,Ristvet 2005
 ,LLN_76,1600,1400,41.45296022,37.07216253,467.4190063,Ristvet 2005
 ,LLN_76,1400,1000,41.45296022,37.07216253,467.4190063,Ristvet 2005
 ,LLN_77,3100,2550,41.4693703,36.9878018,444.3720093,Ristvet 2005
 ,LLN_77,2550,2000,41.4693703,36.9878018,444.3720093,Ristvet 2005
 ,LLN_77,2000,1500,41.4693703,36.9878018,444.3720093,Ristvet 2005
 ,LLN_78,2000,1500,41.47020992,36.93393928,428.3349915,Ristvet 2005
 ,LLN_79,3900,3100,41.4073796,37.01825806,451.8609924,Ristvet 2005
 ,LLN_79,2000,1500,41.4073796,37.01825806,451.8609924,Ristvet 2005
 ,LLN_80,2000,1500,41.41941217,37.01070244,451.8609924,Ristvet 2005
 ,LLN_81,2000,1500,41.4186644,36.99199728,451.8609924,Ristvet 2005
 ,LLN_82,2000,1500,41.418764,36.988275,448.4849854,Ristvet 2005
 ,LLN_83,2000,1500,41.42264001,36.98713683,448.4849854,Ristvet 2005
 ,LLN_84,2550,2350,41.44554326,36.98371767,444.3720093,Ristvet 2005
 ,LLN_84,2350,2200,41.44554326,36.98371767,444.3720093,Ristvet 2005
 ,LLN_84,2000,1500,41.44554326,36.98371767,444.3720093,Ristvet 2005
 ,LLN_85,3900,3600,41.39968126,36.99288227,451.8609924,Ristvet 2005
 ,LLN_85,2750,2550,41.39968126,36.99288227,451.8609924,Ristvet 2005
 ,LLN_85,2350,2200,41.39968126,36.99288227,451.8609924,Ristvet 2005
 ,LLN_85,2200,2100,41.39968126,36.99288227,451.8609924,Ristvet 2005
 ,LLN_85,2000,1500,41.39968126,36.99288227,451.8609924,Ristvet 2005
 ,LLN_85,1400,1000,41.39968126,36.99288227,451.8609924,Ristvet 2005
 ,LLN_86,2000,1500,41.38860242,37.03947604,472.6870117,Ristvet 2005
 ,LLN_87,3100,2550,41.60194263,36.91098261,460.3500061,Ristvet 2005
 ,LLN_87,2550,2000,41.60194263,36.91098261,460.3500061,Ristvet 2005
 ,LLN_87,2000,1500,41.60194263,36.91098261,460.3500061,Ristvet 2005
 ,LLN_88,2000,1500,41.34183287,36.99697691,433.1539917,Ristvet 2005
 ,LLN_89,2000,1500,41.34456943,36.9726879,431.7269897,Ristvet 2005
 ,LLN_9,4400,3900,41.51873742,36.96556539,461.1839905,Ristvet 2005
 ,LLN_9,3100,2550,41.51873742,36.96556539,461.1839905,Ristvet 2005
 ,LLN_9,2550,2000,41.51873742,36.96556539,461.1839905,Ristvet 2005
 ,LLN_9,2000,1500,41.51873742,36.96556539,461.1839905,Ristvet 2005
 ,LLN_90,2900,2750,41.33584397,36.94706261,431.7269897,Ristvet 2005
 ,LLN_90,2750,2550,41.33584397,36.94706261,431.7269897,Ristvet 2005
 ,LLN_90,2550,2350,41.33584397,36.94706261,431.7269897,Ristvet 2005
 ,LLN_90,2350,2200,41.33584397,36.94706261,431.7269897,Ristvet 2005
 ,LLN_90,2200,2100,41.33584397,36.94706261,431.7269897,Ristvet 2005
 ,LLN_90,2000,1600,41.33584397,36.94706261,431.7269897,Ristvet 2005
 ,LLN_90,1600,1400,41.33584397,36.94706261,431.7269897,Ristvet 2005
 ,LLN_90,1400,1000,41.33584397,36.94706261,431.7269897,Ristvet 2005
 ,LLN_91,2000,1500,41.70899825,37.00288031,500.2669983,Ristvet 2005
 ,LLN_92,3900,3600,41.37361581,36.95284507,431.7269897,Ristvet 2005
 ,LLN_92,2750,2550,41.37361581,36.95284507,431.7269897,Ristvet 2005
 ,LLN_92,2000,1500,41.37361581,36.95284507,431.7269897,Ristvet 2005
 ,LLN_92,1400,1000,41.37361581,36.95284507,431.7269897,Ristvet 2005
 ,LLN_93,2000,1500,41.35718567,36.96406849,431.7269897,Ristvet 2005
 ,LLN_94,2000,1500,41.37282192,36.93497371,415.0409851,Ristvet 2005
 ,LLN_95,2000,1500,41.37477834,36.92139646,415.0409851,Ristvet 2005
 ,LLN_96,2900,2750,41.37965346,36.91460849,415.0409851,Ristvet 2005
 ,LLN_96,2550,2350,41.37965346,36.91460849,415.0409851,Ristvet 2005
 ,LLN_96,2000,1500,41.37965346,36.91460849,415.0409851,Ristvet 2005
 ,LLN_97,2000,1500,41.36710274,36.90598349,415.0409851,Ristvet 2005
 ,MAR_1,1800,1600,35.59386288,33.33214024,624.3280029,Marfoe et al. 1998
 ,MAR_1,1600,1200,35.59386288,33.33214024,624.3280029,Marfoe et al. 1998
 ,MAR_1,1200,550,35.59386288,33.33214024,624.3280029,Marfoe et al. 1998
 ,MAR_102,1800,1600,35.79454717,33.73065407,674.2360229,Marfoe et al. 1998
 ,MAR_104,6800,4500,35.81283237,33.73010138,674.2360229,Marfoe et al. 1998
 ,MAR_104,4500,3500,35.81283237,33.73010138,674.2360229,Marfoe et al. 1998
 ,MAR_104,3500,2000,35.81283237,33.73010138,674.2360229,Marfoe et al. 1998
 ,MAR_105,3500,2500,35.88401018,33.70160389,607.1090088,Marfoe et al. 1998
 ,MAR_105,2500,2100,35.88401018,33.70160389,607.1090088,Marfoe et al. 1998
 ,MAR_105,1800,1600,35.88401018,33.70160389,607.1090088,Marfoe et al. 1998
 ,MAR_105,1600,1400,35.88401018,33.70160389,607.1090088,Marfoe et al. 1998
 ,MAR_105,1400,1200,35.88401018,33.70160389,607.1090088,Marfoe et al. 1998
 ,MAR_105,1200,700,35.88401018,33.70160389,607.1090088,Marfoe et al. 1998
 ,MAR_106,6800,4500,35.80223993,33.68873136,616.7050171,Marfoe et al. 1998
 ,MAR_106,4500,3500,35.80223993,33.68873136,616.7050171,Marfoe et al. 1998
 ,MAR_106,3500,2500,35.80223993,33.68873136,616.7050171,Marfoe et al. 1998
 ,MAR_106,1800,1600,35.80223993,33.68873136,616.7050171,Marfoe et al. 1998
 ,MAR_106,1600,1400,35.80223993,33.68873136,616.7050171,Marfoe et al. 1998
 ,MAR_106,1400,1200,35.80223993,33.68873136,616.7050171,Marfoe et al. 1998
 ,MAR_106,1200,550,35.80223993,33.68873136,616.7050171,Marfoe et al. 1998
 ,MAR_107,3500,2500,35.83570952,33.66263764,634.9569702,Marfoe et al. 1998
 ,MAR_107,1800,1600,35.83570952,33.66263764,634.9569702,Marfoe et al. 1998
 ,MAR_107,1200,1000,35.83570952,33.66263764,634.9569702,Marfoe et al. 1998
 ,MAR_108,3500,2500,35.82595866,33.70276303,674.2360229,Marfoe et al. 1998
 ,MAR_109,3500,2500,35.83350529,33.73325092,692.4879761,Marfoe et al. 1998
 ,MAR_110,3500,2500,35.8418855,33.70210488,692.4879761,Marfoe et al. 1998
 ,MAR_111,3500,2500,35.87608096,33.7353229,692.4879761,Marfoe et al. 1998
 ,MAR_113,6800,4500,35.86183055,33.72374599,692.4879761,Marfoe et al. 1998
 ,MAR_113,4500,3500,35.86183055,33.72374599,692.4879761,Marfoe et al. 1998
 ,MAR_113,3500,2500,35.86183055,33.72374599,692.4879761,Marfoe et al. 1998
 ,MAR_118,6800,3500,35.85255852,33.73330672,692.4879761,Marfoe et al. 1998
 ,MAR_119,6800,3500,35.79452899,33.71951805,674.2360229,Marfoe et al. 1998
 ,MAR_12,3500,2000,35.75336509,33.4634129,617.7860107,Marfoe et al. 1998
 ,MAR_12,1800,1600,35.75336509,33.4634129,617.7860107,Marfoe et al. 1998
 ,MAR_12,1600,1200,35.75336509,33.4634129,617.7860107,Marfoe et al. 1998
 ,MAR_12,1200,700,35.75336509,33.4634129,617.7860107,Marfoe et al. 1998
 ,MAR_120,6800,3500,35.78292079,33.72183044,674.2360229,Marfoe et al. 1998
 ,MAR_121,6800,4500,35.85541016,33.68662881,634.9569702,Marfoe et al. 1998
 ,MAR_121,4500,3500,35.85541016,33.68662881,634.9569702,Marfoe et al. 1998
 ,MAR_122,6800,3500,35.80552615,33.69535691,674.2360229,Marfoe et al. 1998
 ,MAR_125,6800,3500,35.88172875,33.69360711,607.1090088,Marfoe et al. 1998
 ,MAR_126,6800,3500,35.87597257,33.69243501,692.4879761,Marfoe et al. 1998
 ,MAR_127,6800,3500,35.79721,33.67665782,616.7050171,Marfoe et al. 1998
 ,MAR_139,6800,3500,35.90491729,33.7154583,607.1090088,Marfoe et al. 1998
 ,MAR_14,1000,700,35.5896846,33.53070915,755.4500122,Marfoe et al. 1998
 ,MAR_140,6800,4500,35.92084913,33.71982012,607.1090088,Marfoe et al. 1998
 ,MAR_140,4500,3500,35.92084913,33.71982012,607.1090088,Marfoe et al. 1998
 ,MAR_140,3500,2500,35.92084913,33.71982012,607.1090088,Marfoe et al. 1998
 ,MAR_140,1800,1600,35.92084913,33.71982012,607.1090088,Marfoe et al. 1998
 ,MAR_140,1400,1200,35.92084913,33.71982012,607.1090088,Marfoe et al. 1998
 ,MAR_140,1200,1000,35.92084913,33.71982012,607.1090088,Marfoe et al. 1998
 ,MAR_142,6800,3500,35.89951243,33.68146824,542.3309937,Marfoe et al. 1998
 ,MAR_142,3500,2500,35.89951243,33.68146824,542.3309937,Marfoe et al. 1998
 ,MAR_142,1900,1600,35.89951243,33.68146824,542.3309937,Marfoe et al. 1998
 ,MAR_142,1200,700,35.89951243,33.68146824,542.3309937,Marfoe et al. 1998
 ,MAR_143,3500,2500,35.89226435,33.66774992,542.3309937,Marfoe et al. 1998
 ,MAR_143,1800,1600,35.89226435,33.66774992,542.3309937,Marfoe et al. 1998
 ,MAR_143,1200,1000,35.89226435,33.66774992,542.3309937,Marfoe et al. 1998
 ,MAR_144,1800,1600,35.88831449,33.74423529,589.4979858,Marfoe et al. 1998
 ,MAR_148,4500,3500,35.89865914,33.7063765,607.1090088,Marfoe et al. 1998
 ,MAR_149,6800,3500,35.88709569,33.72758262,607.1090088,Marfoe et al. 1998
 ,MAR_15,6800,3500,35.69000907,33.54059964,672.5100098,Marfoe et al. 1998
 ,MAR_151,3500,2500,35.96264377,33.7419073,597.4030151,Marfoe et al. 1998
 ,MAR_154,1800,1600,35.94043568,33.72380523,627.3099976,Marfoe et al. 1998
 ,MAR_154,1600,1200,35.94043568,33.72380523,627.3099976,Marfoe et al. 1998
 ,MAR_156,6800,3500,35.92703189,33.73779806,607.1090088,Marfoe et al. 1998
 ,MAR_158,3500,2500,35.87608421,33.79704104,729.9719849,Marfoe et al. 1998
 ,MAR_158,1800,1600,35.87608421,33.79704104,729.9719849,Marfoe et al. 1998
 ,MAR_158,1600,1200,35.87608421,33.79704104,729.9719849,Marfoe et al. 1998
 ,MAR_158,1200,550,35.87608421,33.79704104,729.9719849,Marfoe et al. 1998
 ,MAR_159,6800,4500,35.83269562,33.79159157,729.9719849,Marfoe et al. 1998
 ,MAR_159,4500,3500,35.83269562,33.79159157,729.9719849,Marfoe et al. 1998
 ,MAR_159,3500,2500,35.83269562,33.79159157,729.9719849,Marfoe et al. 1998
 ,MAR_159,1800,1600,35.83269562,33.79159157,729.9719849,Marfoe et al. 1998
 ,MAR_159,1600,1200,35.83269562,33.79159157,729.9719849,Marfoe et al. 1998
 ,MAR_159,1200,1000,35.83269562,33.79159157,729.9719849,Marfoe et al. 1998
 ,MAR_159,1000,700,35.83269562,33.79159157,729.9719849,Marfoe et al. 1998
 ,MAR_16,6800,3500,35.70106077,33.54163195,672.5100098,Marfoe et al. 1998
 ,MAR_160,4500,3500,35.86098025,33.81296852,729.9719849,Marfoe et al. 1998
 ,MAR_160,1800,1600,35.86098025,33.81296852,729.9719849,Marfoe et al. 1998
 ,MAR_160,1600,1400,35.86098025,33.81296852,729.9719849,Marfoe et al. 1998
 ,MAR_160,1400,1200,35.86098025,33.81296852,729.9719849,Marfoe et al. 1998
 ,MAR_160,1200,700,35.86098025,33.81296852,729.9719849,Marfoe et al. 1998
 ,MAR_170,4500,3500,35.9273959,33.75034508,589.4979858,Marfoe et al. 1998
 ,MAR_170,3500,2000,35.9273959,33.75034508,589.4979858,Marfoe et al. 1998
 ,MAR_170,1800,1600,35.9273959,33.75034508,589.4979858,Marfoe et al. 1998
 ,MAR_170,1600,1400,35.9273959,33.75034508,589.4979858,Marfoe et al. 1998
 ,MAR_170,1400,1200,35.9273959,33.75034508,589.4979858,Marfoe et al. 1998
 ,MAR_170,1200,700,35.9273959,33.75034508,589.4979858,Marfoe et al. 1998
 ,MAR_171,6800,4500,35.94571483,33.76084575,597.4030151,Marfoe et al. 1998
 ,MAR_171,4500,3500,35.94571483,33.76084575,597.4030151,Marfoe et al. 1998
 ,MAR_171,3500,2500,35.94571483,33.76084575,597.4030151,Marfoe et al. 1998
 ,MAR_173,4500,3500,35.95363055,33.78636331,597.4030151,Marfoe et al. 1998
 ,MAR_173,3500,2000,35.95363055,33.78636331,597.4030151,Marfoe et al. 1998
 ,MAR_173,1800,1600,35.95363055,33.78636331,597.4030151,Marfoe et al. 1998
 ,MAR_173,1600,1400,35.95363055,33.78636331,597.4030151,Marfoe et al. 1998
 ,MAR_173,1400,1200,35.95363055,33.78636331,597.4030151,Marfoe et al. 1998
 ,MAR_173,1200,700,35.95363055,33.78636331,597.4030151,Marfoe et al. 1998
 ,MAR_174,3500,2500,35.88505494,33.81072209,652.7260132,Marfoe et al. 1998
 ,MAR_174,1800,1600,35.88505494,33.81072209,652.7260132,Marfoe et al. 1998
 ,MAR_174,1600,1200,35.88505494,33.81072209,652.7260132,Marfoe et al. 1998
 ,MAR_174,1200,1000,35.88505494,33.81072209,652.7260132,Marfoe et al. 1998
 ,MAR_174,1000,700,35.88505494,33.81072209,652.7260132,Marfoe et al. 1998
 ,MAR_175,4500,3500,35.95769647,33.75806841,597.4030151,Marfoe et al. 1998
