DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Country,Longitude,Latitude,UTM_X,UTM_Y,LocQual,Source,Comments
452,AA-68983,,,3911,44,0,seeds,,3444,Kazane Höyük,storage jar,settlement,TR,38.846111,37.119722,486329.06,4108164.73,A,Creekmore 2008; Ristvet 2011,
2200,BM-2293R,,,2610,140,0,charcoal,,303425,Khirbet Khatuniyeh,destruction level,settlement,IQ,42.83333333,36.66666667,842631.89,4064746.05,A,Bowman et al. 1990,
9615,TK-1000,,,6050,90,0,charcoal,,18848,Kosak Shamali,"Level 10; Sector A, Floor of Room 10A09",settlement,SY,38.27,36.56,434674.61,4046311.45,B,Nishiaki and Matsutani 2001; Flohr et al. 2016,
9631,TK-997,,,5330,150,0,charcoal,,18848,Kosak Shamali,"Level 13; Sector A, fill accumulated on Feature 1309 (95KSL AF4-9)",settlement,SY,38.27,36.56,434674.61,4046311.45,B,Nishiaki and Matsutani 2001; Flohr et al. 2016,
9632,TK-998,,,5790,100,0,charcoal,,18848,Kosak Shamali,"Level 12; Sector A, Fill of level 12 (95KSL AF4-7)",settlement,SY,38.27,36.56,434674.61,4046311.45,B,Nishiaki and Matsutani 2001; Flohr et al. 2016,
9633,TK-999,,,6080,120,0,charcoal,,18848,Kosak Shamali,"Level 11; Sector A, Fill of level 11 (95KSL AF3-8)",settlement,SY,38.27,36.56,434674.61,4046311.45,B,Nishiaki and Matsutani 2001; Flohr et al. 2016,
9634,TKa-11655,,,5710,120,0,charcoal,,18848,Kosak Shamali,"Level 5; Sector B, floor of Room B504",settlement,SY,38.27,36.56,434674.61,4046311.45,B,Nishiaki and Matsutani 2001; Flohr et al. 2016,
9635,TKa-11656,,,6050,100,0,grain (charred),Cerealia,18848,Kosak Shamali,"Level 10; Sector A, Feature 10A27",settlement,SY,38.27,36.56,434674.61,4046311.45,B,Nishiaki and Matsutani 2001; Flohr et al. 2016,
9636,TKa-11660,,,5900,150,0,charcoal,,18848,Kosak Shamali,"Level 1; Sector A, Fill of room 101",settlement,SY,38.27,36.56,434674.61,4046311.45,B,Nishiaki and Matsutani 2001; Flohr et al. 2016,
9637,TKa-11664,,,5910,160,0,charcoal,,18848,Kosak Shamali,"Level 6; Sector B, fill of feature B603",settlement,SY,38.27,36.56,434674.61,4046311.45,B,Nishiaki and Matsutani 2001; Flohr et al. 2016,
9638,TKa-11668,,,6140,120,0,charcoal,,18848,Kosak Shamali,"Level 18; Sector A, fill of Pit 1805",settlement,SY,38.27,36.56,434674.61,4046311.45,B,Nishiaki and Matsutani 2001; Flohr et al. 2016,
9639,TKa-11678,,,5550,120,0,charcoal,,18848,Kosak Shamali,"Level 6; Sector B, combustion room of Kilm B601",settlement,SY,38.27,36.56,434674.61,4046311.45,B,Nishiaki and Matsutani 2001; Flohr et al. 2016,
9640,TKa-11859,,,6130,110,0,charcoal,,18848,Kosak Shamali,"Level 10; Sector A, Room 10A03",settlement,SY,38.27,36.56,434674.61,4046311.45,B,Nishiaki and Matsutani 2001; Flohr et al. 2016,
9641,TKa-11860,,,6050,100,0,charcoal,,18848,Kosak Shamali,"Level 10; Sector A, Room 10A02",settlement,SY,38.27,36.56,434674.61,4046311.45,B,Nishiaki and Matsutani 2001; Flohr et al. 2016,
6305,OxA-24699,,,2960,28,-19.948,bone,Sus,10171,Lidar Höyük,,settlement,TR,38.482235,37.463017,454211.99,4146364.2,A,Ottoni et al. 2013,
6306,OxA-24700,,,2983,30,-20.019,bone,Sus,10171,Lidar Höyük,,settlement,TR,38.482235,37.463017,454211.99,4146364.2,A,Ottoni et al. 2013,
6307,OxA-24701,,,2963,29,-20.454,bone,Sus,10171,Lidar Höyük,,settlement,TR,38.482235,37.463017,454211.99,4146364.2,A,Ottoni et al. 2013,
6308,OxA-24709,,,4053,30,-19.314,bone,Sus,10171,Lidar Höyük,,settlement,TR,38.482235,37.463017,454211.99,4146364.2,A,Ottoni et al. 2013,
2763,Gif-496,,,4100,150,0,wood,,2657,Mari,presargonic palace,settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Delibrias et al. 1971,
2764,Gif-497,,,4075,150,0,wood,,2657,Mari,presargonic palace,settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Delibrias et al. 1971,
2765,Gif-498,,,4040,150,0,wood,,2657,Mari,presargonic palace,settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Delibrias et al. 1971,
2767,Gif-721,,,4000,150,0,wood,,2657,Mari,"Podium, presargonic palace",settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Delibrias et al. 1971,
2768,Gif-722,,,3820,120,0,wood,,2657,Mari,"Jar 1, presargonic palace",settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Delibrias et al. 1971,
2769,Gif-723,,,3720,150,0,wood,,2657,Mari,"Jar 2, presargonic palace",settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Delibrias et al. 1971,
2770,Gif-9306,,,3860,50,0,charcoal,,2657,Mari,III Y 17 N0 15,settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Lebeau 2016,
2771,Gif-9313,,,3840,50,0,charcoal,,2657,Mari,III C 2 SO 3,settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Lebeau 2016,
2772,Gif-9775,,,3840,50,0,charcoal,,2657,Mari,Chantier B - rebord N du tell,settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Lebeau 2016,
5115,Ly-15535,,,4000,30,0,charcoal,,2657,Mari,Massif Rouge (IV E 1 NE 15),settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Lebeau 2016,
5116,Ly-15537,,,3840,50,0,charcoal,,2657,Mari,Massif Rouge (IV G 2 SE 5),settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Lebeau 2016,
5117,Ly-15538,,,3895,50,0,charcoal,,2657,Mari,Massif Rouge (IV H 5 SE 1),settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Lebeau 2016,
10471,,,NoLabID,4200,150,0,,,2657,Mari,"PP2, palace",settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,CalPal,
10538,,,NoLabID,4200,150,0,,,2657,Mari,"PP2, palace",settlement,SY,40.8885,34.5514,673275.24,3824916.77,A,Lebeau 2016,
10312,Wk-20840,,,4321,35,0,charcoal,,7297,Moghr El Ahwal cave 2,"cave 2 Ph C, locus 15, square T/L",cave,LB,35.8824,34.2846,213007.96,3798113.44,A,Garrard and Yazbeck 2013,
7486,P-890,,,2901,44,0,wood,Cedrus libani,25717,near Chkiff,,structure,LB,35.75,35.85,206481.71,3972189.98,B,"Lawn, B., 1970",
7487,P-891,,,3133,36,0,wood,Cedrus libani,25717,near Chkiff,,structure,LB,35.75,35.85,206481.71,3972189.98,B,"Lawn, B., 1970",
7488,P-892,,,2837,40,0,wood,Cedrus libani,25717,near Chkiff,,structure,LB,35.75,35.85,206481.71,3972189.98,B,"Lawn, B., 1970",
6725,OxA-8233,,,4290,40,0,bone,Homo sapiens,3385,Nevali Çori,Burial 44,settlement,TR,38.6056,37.5183,465147.39,4152444.65,A,CalPal,
9993,UCIAMS-35931,,,2665,20,0,bone,Homo sapiens,303310,Nineveh,"Halzi gate, skeleton S6",settlement,IQ,43.152778,36.359444,872671.84,4031832.14,A,Taylor et al. 2010,
9994,UCIAMS-35932,,,2540,20,0,bone,Homo sapiens,303310,Nineveh,"Halzi gate, skeleton S10",settlement,IQ,43.152778,36.359444,872671.84,4031832.14,A,Taylor et al. 2010,
9995,UCIAMS-39092,,,2575,15,0,bone,Homo sapiens,303310,Nineveh,"Halzi gate, skeleton S6",settlement,IQ,43.152778,36.359444,872671.84,4031832.14,A,Taylor et al. 2010,
9996,UCIAMS-39093,,,2575,20,0,bone,Homo sapiens,303310,Nineveh,"Halzi gate, skeleton S8",settlement,IQ,43.152778,36.359444,872671.84,4031832.14,A,Taylor et al. 2010,
9997,UCIAMS-39094,,,2645,30,0,bone,Homo sapiens,303310,Nineveh,"Halzi gate, skeleton S10",settlement,IQ,43.152778,36.359444,872671.84,4031832.14,A,Taylor et al. 2010,
10001,UCIAMS-42515,,,2565,25,0,bone,Homo sapiens,303310,Nineveh,"Halzi gate, skeleton S10",settlement,IQ,43.152778,36.359444,872671.84,4031832.14,A,Taylor et al. 2010,
10002,UCIAMS-42516,,,2585,25,0,bone,Homo sapiens,303310,Nineveh,"Halzi gate, skeleton S10",settlement,IQ,43.152778,36.359444,872671.84,4031832.14,A,Taylor et al. 2010,
10003,UCIAMS-42517,,,2585,25,0,bone,Homo sapiens,303310,Nineveh,"Halzi gate, skeleton S10",settlement,IQ,43.152778,36.359444,872671.84,4031832.14,A,Taylor et al. 2010,
10004,UCIAMS-42518,,,2595,25,0,bone,Homo sapiens,303310,Nineveh,"Halzi gate, skeleton S10",settlement,IQ,43.152778,36.359444,872671.84,4031832.14,A,Taylor et al. 2010,
4368,IRPA-168,,,5383,200,0,bone,animal,3663,Qala'at el Mudiq,Level IV; layer IV,settlement,SY,36.53,35.32,275466.15,3911329.89,B,CalPal; Flohr et al. 2016,
3738,GX-28917,,,3540,70,0,charcoal,,5705,Qatna,kiln,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Morandi Bonacossi 2008,
3739,GX-28918,,,3550,100,0,charcoal,,5705,Qatna,floor,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Morandi Bonacossi 2008,
3740,GX-28919,,,3510,80,0,charcoal,,5705,Qatna,floor,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Morandi Bonacossi 2008,
3741,GX-28920,,,3820,40,0,grain,Hordeum vulgare,5705,Qatna,floor,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Morandi Bonacossi 2008,
3742,GX-28921,,,3680,80,0,charcoal,,5705,Qatna,pit,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Morandi Bonacossi 2008,
3743,GX-28922,,,3630,40,0,charcoal,,5705,Qatna,kiln,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Morandi Bonacossi 2008,
3744,GX-28924,,,3600,130,0,charcoal,,5705,Qatna,silo,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Morandi Bonacossi 2008,
4935,LTL-2031A,,,2544,45,0,olive stone,Olea,5705,Qatna,fireplace,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Morandi Bonacossi 2008,
4936,LTL-2032A,,,2612,45,0,olive stone,Olea,5705,Qatna,storage pit,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Morandi Bonacossi 2008,
4937,LTL-2033A,,,3669,45,-23.2,grain (charred),Hordeum vulgare,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
4938,LTL-2034A,,,3993,40,-18.1,charcoal,Olea europaea,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
4939,LTL-2035A,,,3844,90,0,grain,Hordeum vulgare,5705,Qatna,silo,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Morandi Bonacossi 2008,
4940,LTL-2036A,,,4144,45,-20.8,grain,Hordeum vulgare,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
4941,LTL-2037A,,,4268,50,-24,grain,Hordeum vulgare,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
4942,LTL-2038A,,,4132,40,-24.8,grain,Hordeum vulgare,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
4943,LTL-2039A,,,4219,40,-24.8,grain,Hordeum vulgare,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
4944,LTL-2040A,,,3937,45,-26.5,grain (charred),Hordeum vulgare,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
4945,LTL-2041A,,,4107,80,0,charcoal,,5705,Qatna,granary floor,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Morandi Bonacossi 2008,
4946,LTL-2042A,,,4248,50,-21.7,grain,Hordeum vulgare,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
4947,LTL-2043A,,,4371,40,-21.9,grain,Hordeum vulgare,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
4948,LTL-2044A,,,4102,60,-25.1,grain,Triticum dicoccum,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
4949,LTL-2045A,,,4489,45,-25.2,grain,Triticum dicoccum,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
4950,LTL-2046A,,,3303,50,0,bone,Homo sapiens,5705,Qatna,jar burial,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Morandi Bonacossi 2008,
4951,LTL-2459A,,,4123,45,-25.1,grain,Hordeum vulgare,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
4952,LTL-2460A,,,3985,45,-23.5,grain,Hordeum vulgare,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
7784,Poz-8348,,,3330,32,-19.6,charcoal,,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
7785,Poz-8349,,,3586,36,-23.2,charcoal,,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,Fiorentino et al. 2012,
7891,QTL-2036A,,,4144,45,-20.8,grain (charred),Cerealia,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,CalPal,
7892,QTL-2037A,,,4268,50,-24,grain (charred),Cerealia,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,CalPal,
7893,QTL-2038A,,,4132,40,-24.8,grain (charred),Cerealia,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,CalPal,
7894,QTL-2039A,,,4219,40,-24.8,grain (charred),Cerealia,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,CalPal,
7895,QTL-2042A,,,4248,50,-21.7,grain (charred),Cerealia,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,CalPal,
7896,QTL-2043A,,,4371,40,-21.9,grain (charred),Cerealia,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,CalPal,
7897,QTL-2044A,,,4102,60,-25.1,grain (charred),Cerealia,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,CalPal,
7898,QTL-2045A,,,4489,45,-25.2,grain (charred),Cerealia,5705,Qatna,,settlement,SY,36.8658,34.835,304844.78,3856822.18,A,CalPal,
7373,P-384,,,3079,64,0,charcoal,,1724,Ras Shamra (Ugarit),Palais Royal,settlement,IL,35.782,35.602,208469.24,3944574.83,A,Stuckenrath 1963,
7374,P-389,,DateConflict,6134,173,0,charcoal,,1724,Ras Shamra (Ugarit),Early Ubaid;Point 175 (4 m); level IIIc,settlement,SY,35.782,35.602,208469.24,3944574.83,A,Stuckenrath 1963; De Contenson 1977; Benz 2014; CalPal; Flohr et al. 2016,Problem: 6100 +- 175 in BANADORA
7394,P-461,,,2991,53,0,charcoal,,1724,Ras Shamra (Ugarit),Palais Royal,settlement,IL,35.782,35.602,208469.24,3944574.83,A,Stuckenrath 1963,
7395,P-462,,,3140,151,0,charcoal,,1724,Ras Shamra (Ugarit),"dromos tomb I, Little Palace",settlement,SY,35.782,35.602,208469.24,3944574.83,A,Stuckenrath 1963,
5331,M-1844,M-1844a,,6430,220,0,charcoal,,9607,Sehzade Höyük / Turlu,Halaf / Ubaid,settlement,TR,37.758,37.0675,389587.1,4103081.8,B,TAY Project,
7113,P-1788,,,3900,60,0,,,10684,Selankahiye,,settlement,SY,38.05,36.1,414485.78,3995457.73,B,Lawn 1974,
7114,P-1789,,,3860,70,0,,,10684,Selankahiye,,settlement,SY,38.05,36.1,414485.78,3995457.73,B,Lawn 1974,
7121,P-1798,,,4080,60,0,,,10684,Selankahiye,,settlement,SY,38.05,36.1,414485.78,3995457.73,B,Lawn 1974,
7115,P-1792,,,3970,70,0,charcoal,,10684,Selenkahiye,"Operation W43, Area 4, floor of Level 3",settlement,SY,38.05,36.1,414485.78,3995457.73,B,CalPal,
7116,P-1793,,,3790,60,0,charcoal,,10684,Selenkahiye,"Operation X43, Area 4, Level 2",settlement,SY,38.05,36.1,414485.78,3995457.73,B,CalPal,
7117,P-1794,,,3620,50,0,charcoal,,10684,Selenkahiye,"Operation X43, Area 4, Level 5.",settlement,SY,38.05,36.1,414485.78,3995457.73,B,CalPal,
7118,P-1795,,,3930,60,0,charcoal,,10684,Selenkahiye,"Operation W42, Area 3, floor next to oven of Level 1",settlement,SY,38.05,36.1,414485.78,3995457.73,B,CalPal,
7119,P-1796,,,3880,60,0,charcoal,,10684,Selenkahiye,"Operation W42, Area 3, Level next to oven",settlement,SY,38.05,36.1,414485.78,3995457.73,B,CalPal,
7120,P-1797,,,3740,70,0,charcoal,,10684,Selenkahiye,"Operation Q26, Area 2, Level 14",settlement,SY,38.05,36.1,414485.78,3995457.73,B,CalPal,
4646,KIK-1180,,,3510,40,-24.4,charcoal,,18849,Tell Ahmar (Til Barsip),,settlement,SY,38.1217,36.6744,421519.48,4059112.78,A,IRPA/KIK database,
4647,KIK-1187,,,3500,50,-25.5,charcoal,,18849,Tell Ahmar (Til Barsip),,settlement,SY,38.1217,36.6744,421519.48,4059112.78,A,IRPA/KIK database,
4649,KIK-1199,,,4030,40,-27.8,charcoal,,18849,Tell Ahmar (Til Barsip),,settlement,SY,38.1217,36.6744,421519.48,4059112.78,A,IRPA/KIK database,
4650,KIK-1301,UtC-9924,,6185,45,-24.6,charcoal,,18849,Tell Ahmar (Til Barsip),,settlement,SY,38.1217,36.6744,421519.48,4059112.78,A,IRPA/KIK database,
4651,KIK-1302,,,2950,35,-24.6,charcoal,,18849,Tell Ahmar (Til Barsip),,settlement,SY,38.1217,36.6744,421519.48,4059112.78,A,IRPA/KIK database,
4654,KIK-3806,,,3475,45,-25.7,charcoal,,18849,Tell Ahmar (Til Barsip),,settlement,SY,38.1217,36.6744,421519.48,4059112.78,A,IRPA/KIK database,
4655,KIK-3807,,,3390,35,-21.65,charcoal,,18849,Tell Ahmar (Til Barsip),,settlement,SY,38.1217,36.6744,421519.48,4059112.78,A,IRPA/KIK database,
4656,KIK-3808,,,3410,30,-26.95,charcoal,,18849,Tell Ahmar (Til Barsip),,settlement,SY,38.1217,36.6744,421519.48,4059112.78,A,IRPA/KIK database,
4659,KIK-4927,,,3360,40,-19.04,charcoal,,18849,Tell Ahmar (Til Barsip),,settlement,SY,38.1217,36.6744,421519.48,4059112.78,A,IRPA/KIK database,
4660,KIK-4928,,,3410,20,-27.26,charcoal,,18849,Tell Ahmar (Til Barsip),,settlement,SY,38.1217,36.6744,421519.48,4059112.78,A,IRPA/KIK database,
10174,UtC-9924,KIK-1301,,6185,45,-24.6,charcoal,,18849,Tell Ahmar (Til Barsip),depth = 200 cm; accumulation on a floor,settlement,SY,38.1217,36.6744,421519.48,4059112.78,A,Flohr et al. 2016,
6977,P-1117,,,3480,60,0,,,10662,Tell al Rimah,,settlement,IQ,42.449336,36.257086,809925.01,4017984.85,A,Fishman et al. 1977,
7471,P-844,,,3291,57,0,charcoal,,10662,Tell al Rimah,"Floor 5, Mound C",settlement,IQ,42.449336,36.257086,809925.01,4017984.85,A,Stuckenrath and Ralph 1965,
1669,Beta-88280,,,4390,50,0,,,15759,Tell al-Judaidah,EBA,settlement,TR,36.586,36.2677,283150.18,4016344.24,A,Philip and Millard 2000,
1670,Beta-88281,,,4270,70,0,,,15759,Tell al-Judaidah,,settlement,TR,36.586,36.2677,283150.18,4016344.24,A,Philip and Millard 2000,
10172,Utc-822,,,4020,90,0,seeds,,303363,Tell al-Raqa'i,floor in area 18,settlement,SY,40.851986,36.440127,665991.28,4034360.56,A,Curvers and Schwartz 1990; Ristvet 2011,
10173,Utc-823,,,4020,70,0,seeds,,303363,Tell al-Raqa'i,floor in area 18,settlement,SY,40.851986,36.440127,665991.28,4034360.56,A,Curvers and Schwartz 1990; Ristvet 2011,
4648,KIK-1195,,,3780,40,-24.6,charcoal,,3868,Tell Amarna,,settlement,SY,38.01344,36.745252,411926.55,4067066.61,A,IRPA/KIK database,
4677,KIK-8636,,,3529,32,-19.3,bone,,3868,Tell Amarna,,settlement,SY,38.01344,36.745252,411926.55,4067066.61,A,IRPA/KIK database,
4678,KIK-8637,,,3512,33,-18.3,bone,,3868,Tell Amarna,,settlement,SY,38.01344,36.745252,411926.55,4067066.61,A,IRPA/KIK database,
4679,KIK-8638,,,3434,32,-18.6,bone,,3868,Tell Amarna,,settlement,SY,38.01344,36.745252,411926.55,4067066.61,A,IRPA/KIK database,
4680,KIK-8639,,,3554,32,-19.7,bone,,3868,Tell Amarna,,settlement,SY,38.01344,36.745252,411926.55,4067066.61,A,IRPA/KIK database,
4681,KIK-8640,,,3379,32,-19.7,bone,,3868,Tell Amarna,,settlement,SY,38.01344,36.745252,411926.55,4067066.61,A,IRPA/KIK database,
4682,KIK-8641,,,3526,33,-19.8,bone,,3868,Tell Amarna,,settlement,SY,38.01344,36.745252,411926.55,4067066.61,A,IRPA/KIK database,
193,AA-30506,,,6215,55,0,grain (charred),Cerealia,431,Tell Aqab,Level 4.19 (earliest Ubaid level),settlement,SY,40.895556,37.058056,668539.3,4102993.18,A,Flohr et al. 2016,
1568,Beta-536,,,6160,70,0,,,431,Tell Aqab,,settlement,SY,40.895556,37.058056,668539.3,4102993.18,A,Watkins and Campbell 1987; CalPal; Flohr et al. 2016,
764,AA-98355,,,3737,48,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
765,AA-98356,,,3769,39,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
766,AA-98357,,,3848,39,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7647,Poz-63916,,,3689,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7648,Poz-63918,,,3715,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7649,Poz-63919,,,3556,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7650,Poz-63920,,,3511,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7651,Poz-63921,,,3653,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7652,Poz-63922,,,3827,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7653,Poz-63923,,,3630,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7654,Poz-63924,,,3769,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7655,Poz-63925,,,3863,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7656,Poz-63928,,,3578,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7657,Poz-63929,,,3653,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7658,Poz-63930,,,3743,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7659,Poz-63931,,,3537,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7660,Poz-63932,,,3774,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7661,Poz-63933,,,3722,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7662,Poz-63934,,,3812,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7663,Poz-63935,,,3510,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7664,Poz-64092,,,3823,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7665,Poz-64093,,,3815,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7666,Poz-64094,,,3551,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7667,Poz-64095,,,3753,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7668,Poz-64096,,,3660,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7669,Poz-64098,,,3525,28,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7670,Poz-64099,,,4002,34,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7671,Poz-64100,,,3700,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7672,Poz-64102,,,3583,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7673,Poz-64103,,,3757,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7674,Poz-64104,,,3469,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7675,Poz-64106,,,3719,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7676,Poz-64107,,,3780,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7677,Poz-64108,,,3596,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7678,Poz-64109,,,3537,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7679,Poz-64110,,,3689,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7680,Poz-64112,,,3812,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
